hour,is_holiday,day_night,surveillance_coverage,temperature,population_density,cases_7days,cases_30days,risk_level
21,0,1,0.25,27.6,19474.0,1,31,中风险
11,0,0,0.0,33.8,23421.0,0,22,中风险
5,0,1,0.45,26.0,7632.0,7,27,中风险
17,0,0,0.8,33.8,10263.0,14,17,低风险
11,1,0,0.35,38.4,23421.0,5,28,低风险
8,0,0,0.4,-5.0,8947.0,15,28,低风险
7,0,0,0.75,-5.0,23421.0,2,25,低风险
6,1,0,0.8,-1.9,22105.0,3,12,中风险
4,0,1,0.1,12.1,7632.0,2,26,中风险
18,1,1,0.7,12.1,8947.0,0,20,中风险
3,1,1,0.45,7.4,5000.0,4,20,中风险
19,1,1,0.05,18.3,10263.0,17,28,高风险
19,1,1,0.7,32.2,12895.0,17,17,中风险
11,0,0,0.6,36.9,11579.0,0,7,低风险
0,1,1,0.65,29.1,15526.0,17,49,高风险
13,1,0,0.45,33.8,11579.0,1,1,低风险
15,0,0,0.9,-3.4,16842.0,17,39,低风险
8,1,0,0.5,35.3,11579.0,13,53,中风险
18,0,1,0.25,-1.9,28684.0,14,14,中风险
20,0,1,0.45,15.2,12895.0,14,19,中风险
14,0,0,0.4,26.0,15526.0,10,49,中风险
4,0,1,0.35,19.8,26053.0,1,7,高风险
3,0,1,0.15,36.9,15526.0,4,13,中风险
5,1,1,0.55,33.8,12895.0,18,48,高风险
17,0,0,0.35,24.5,8947.0,3,43,中风险
8,1,0,1.0,27.6,30000.0,11,40,中风险
11,1,0,0.95,13.6,7632.0,2,19,低风险
21,1,1,0.2,7.4,11579.0,19,28,中风险
3,0,1,0.6,35.3,8947.0,1,14,中风险
9,1,0,0.85,16.7,28684.0,17,32,中风险
2,0,1,0.4,13.6,16842.0,0,33,中风险
0,0,1,0.6,-0.3,16842.0,17,28,中风险
19,1,1,0.35,19.8,28684.0,13,45,高风险
4,0,1,0.05,-5.0,26053.0,16,20,高风险
11,1,0,0.65,29.1,7632.0,10,29,低风险
8,1,0,0.25,35.3,15526.0,0,19,低风险
17,1,0,0.6,15.2,10263.0,15,37,中风险
22,1,1,0.25,5.9,12895.0,20,26,高风险
13,0,0,0.65,29.1,26053.0,1,38,中风险
16,0,0,0.75,9.0,27368.0,4,17,低风险
3,0,1,0.2,33.8,16842.0,12,34,高风险
15,0,0,0.7,15.2,19474.0,14,36,中风险
21,0,1,0.25,9.0,23421.0,2,16,中风险
7,0,0,0.1,21.4,20789.0,2,15,中风险
11,0,0,0.0,16.7,16842.0,4,13,中风险
4,1,1,0.9,32.2,24737.0,8,38,中风险
6,0,0,0.55,5.9,15526.0,17,38,中风险
18,1,1,0.0,33.8,18158.0,18,57,高风险
14,0,0,0.4,-0.3,12895.0,20,32,中风险
10,0,0,0.4,16.7,19474.0,19,54,中风险
11,0,0,0.1,4.3,14211.0,3,23,中风险
21,1,1,0.55,19.8,30000.0,13,38,高风险
10,0,0,0.8,27.6,8947.0,5,37,低风险
4,0,1,0.15,33.8,15526.0,0,26,高风险
6,1,0,0.35,9.0,26053.0,5,23,中风险
9,1,0,0.45,13.6,10263.0,3,34,低风险
4,1,1,0.95,38.4,14211.0,0,2,中风险
10,0,0,0.85,-1.9,27368.0,16,39,中风险
20,0,1,0.6,32.2,24737.0,12,30,中风险
4,0,1,0.5,36.9,19474.0,3,29,中风险
7,1,0,0.95,1.2,5000.0,0,26,低风险
20,1,1,0.3,27.6,24737.0,10,41,中风险
14,0,0,0.15,-5.0,24737.0,16,27,中风险
12,0,0,0.35,22.9,14211.0,20,39,中风险
8,1,0,0.1,24.5,5000.0,14,26,中风险
4,0,1,0.25,22.9,8947.0,4,30,高风险
15,0,0,0.35,16.7,26053.0,4,32,中风险
8,1,0,0.6,33.8,16842.0,18,56,中风险
11,0,0,0.4,21.4,15526.0,4,9,中风险
1,1,1,0.15,12.1,12895.0,0,22,中风险
20,1,1,0.35,-0.3,16842.0,15,35,中风险
11,1,0,0.05,33.8,18158.0,6,39,中风险
11,1,0,0.5,30.7,27368.0,11,16,中风险
14,0,0,0.9,1.2,12895.0,1,8,低风险
2,0,1,0.75,35.3,15526.0,0,1,中风险
23,1,1,0.9,9.0,24737.0,17,18,中风险
17,0,0,0.7,24.5,23421.0,0,37,中风险
17,1,0,0.75,-1.9,15526.0,20,57,低风险
22,0,1,0.8,-0.3,20789.0,14,20,中风险
10,0,0,0.4,1.2,30000.0,18,34,中风险
14,0,0,0.2,36.9,14211.0,6,35,中风险
7,1,0,0.7,38.4,7632.0,6,31,低风险
17,0,0,0.75,35.3,27368.0,14,39,中风险
7,0,0,0.25,13.6,26053.0,18,34,中风险
1,0,1,0.9,12.1,20789.0,12,23,中风险
22,1,1,0.5,24.5,6316.0,0,35,中风险
7,0,0,0.7,12.1,8947.0,14,40,中风险
3,0,1,0.0,33.8,18158.0,2,40,高风险
20,0,1,0.05,33.8,14211.0,9,45,中风险
1,1,1,0.85,33.8,8947.0,12,18,中风险
22,0,1,0.7,13.6,5000.0,6,30,中风险
13,0,0,0.85,4.3,19474.0,0,17,低风险
1,1,1,0.55,2.8,23421.0,18,27,高风险
0,1,1,0.65,16.7,15526.0,17,21,高风险
21,1,1,0.35,36.9,14211.0,15,43,中风险
18,0,1,1.0,-3.4,24737.0,7,42,中风险
6,0,0,0.15,1.2,12895.0,7,35,中风险
10,1,0,0.85,15.2,23421.0,10,29,中风险
23,0,1,0.5,1.2,19474.0,1,12,中风险
11,1,0,0.7,12.1,27368.0,0,26,中风险
9,0,0,0.65,-3.4,18158.0,3,30,低风险
6,0,0,0.85,15.2,10263.0,2,14,中风险
7,1,0,0.55,9.0,6316.0,11,39,低风险
7,1,0,0.9,1.2,6316.0,13,19,低风险
2,0,1,0.65,-1.9,14211.0,2,35,中风险
20,1,1,0.45,32.2,24737.0,5,9,中风险
5,0,1,0.9,24.5,8947.0,18,37,中风险
4,0,1,0.05,38.4,19474.0,2,30,中风险
13,0,0,0.75,1.2,20789.0,19,33,中风险
7,1,0,0.55,38.4,6316.0,3,26,低风险
10,0,0,0.6,9.0,28684.0,13,45,中风险
14,0,0,0.75,-1.9,10263.0,13,53,低风险
3,1,1,0.15,12.1,22105.0,9,37,高风险
16,1,0,0.45,38.4,11579.0,7,28,低风险
19,0,1,0.25,4.3,7632.0,8,10,中风险
19,0,1,1.0,12.1,18158.0,3,32,中风险
13,0,0,0.85,24.5,22105.0,17,19,中风险
10,1,0,0.8,10.5,10263.0,18,50,低风险
22,1,1,0.6,40.0,12895.0,2,16,中风险
21,1,1,0.1,26.0,11579.0,15,30,高风险
19,1,1,0.95,36.9,6316.0,7,30,低风险
22,0,1,0.7,9.0,16842.0,20,23,高风险
15,0,0,0.4,36.9,8947.0,19,51,中风险
11,1,0,0.7,10.5,24737.0,20,35,中风险
4,1,1,0.9,2.8,20789.0,14,38,中风险
13,1,0,0.1,33.8,18158.0,3,21,中风险
23,1,1,0.25,22.9,15526.0,11,34,高风险
7,0,0,0.2,35.3,15526.0,2,15,中风险
8,0,0,0.0,18.3,23421.0,8,14,中风险
10,1,0,0.5,10.5,27368.0,11,15,中风险
21,0,1,0.45,32.2,7632.0,18,56,中风险
14,0,0,0.5,30.7,8947.0,6,30,低风险
4,1,1,0.4,22.9,28684.0,9,31,高风险
15,1,0,0.15,21.4,20789.0,14,43,中风险
8,1,0,0.0,27.6,19474.0,19,49,中风险
9,1,0,0.7,2.8,12895.0,9,11,低风险
5,0,1,0.65,18.3,6316.0,13,40,高风险
21,0,1,0.15,-3.4,8947.0,11,12,中风险
21,1,1,0.2,10.5,16842.0,6,17,中风险
16,0,0,0.45,5.9,7632.0,0,0,低风险
16,1,0,0.1,-5.0,16842.0,3,10,低风险
13,0,0,0.5,-5.0,27368.0,13,41,中风险
6,0,0,0.5,33.8,23421.0,7,7,中风险
0,0,1,0.5,-5.0,30000.0,14,53,高风险
2,1,1,0.15,24.5,11579.0,18,26,高风险
4,0,1,1.0,19.8,19474.0,20,45,高风险
14,0,0,0.7,26.0,16842.0,20,20,中风险
10,1,0,0.2,33.8,20789.0,11,35,中风险
21,1,1,0.85,15.2,26053.0,1,26,中风险
16,1,0,0.4,35.3,6316.0,6,39,低风险
8,1,0,0.9,19.8,23421.0,6,46,中风险
14,1,0,0.45,-5.0,18158.0,10,14,低风险
15,1,0,0.9,32.2,6316.0,14,51,低风险
14,1,0,0.95,33.8,11579.0,13,23,低风险
11,0,0,0.8,2.8,14211.0,15,27,低风险
10,0,0,0.95,36.9,14211.0,15,49,低风险
1,0,1,0.6,16.7,6316.0,4,29,中风险
19,0,1,0.25,35.3,19474.0,1,2,中风险
13,0,0,0.1,1.2,5000.0,2,37,低风险
15,1,0,0.9,7.4,22105.0,6,10,低风险
4,1,1,0.5,-1.9,30000.0,17,32,高风险
15,1,0,0.6,36.9,16842.0,10,33,低风险
9,1,0,0.2,5.9,6316.0,0,39,低风险
10,1,0,0.3,12.1,20789.0,7,38,中风险
0,0,1,0.2,13.6,7632.0,1,33,中风险
2,1,1,0.45,7.4,14211.0,18,48,高风险
12,1,0,0.5,-0.3,30000.0,7,39,中风险
22,1,1,0.25,24.5,30000.0,9,27,高风险
9,1,0,0.65,21.4,23421.0,6,8,中风险
21,0,1,0.15,12.1,18158.0,13,52,高风险
16,1,0,0.35,18.3,5000.0,19,26,中风险
22,0,1,0.7,5.9,20789.0,17,30,高风险
13,1,0,0.35,35.3,6316.0,8,45,低风险
2,0,1,0.2,22.9,16842.0,5,9,高风险
18,0,1,0.75,29.1,7632.0,10,29,中风险
23,1,1,0.55,26.0,16842.0,20,59,高风险
2,0,1,0.9,22.9,5000.0,7,31,中风险
22,1,1,0.65,38.4,8947.0,15,15,中风险
14,1,0,0.5,1.2,28684.0,17,55,中风险
13,0,0,0.95,-1.9,30000.0,10,34,中风险
4,1,1,0.6,38.4,16842.0,1,14,中风险
0,1,1,0.75,4.3,8947.0,4,16,低风险
11,0,0,0.3,-0.3,11579.0,17,36,中风险
12,0,0,0.15,13.6,6316.0,17,45,中风险
7,1,0,0.75,30.7,28684.0,0,19,低风险
13,0,0,0.8,22.9,10263.0,19,47,中风险
4,0,1,0.15,22.9,11579.0,10,27,高风险
20,0,1,0.85,18.3,20789.0,20,58,高风险
5,0,1,0.65,19.8,26053.0,16,54,高风险
17,0,0,0.6,5.9,15526.0,20,43,中风险
15,0,0,0.65,33.8,14211.0,12,45,中风险
6,0,0,0.85,35.3,6316.0,11,23,中风险
22,0,1,0.5,33.8,24737.0,1,15,高风险
11,0,0,0.85,10.5,28684.0,16,54,中风险
9,0,0,0.45,-3.4,14211.0,4,31,低风险
21,1,1,0.85,33.8,20789.0,7,24,中风险
0,0,1,0.45,-0.3,24737.0,13,49,高风险
14,1,0,0.05,26.0,20789.0,5,7,中风险
0,0,1,0.4,7.4,7632.0,7,43,中风险
6,1,0,0.2,36.9,20789.0,2,9,中风险
3,0,1,0.65,13.6,24737.0,10,44,高风险
17,0,0,0.3,-1.9,20789.0,9,12,中风险
17,0,0,0.95,26.0,30000.0,19,37,中风险
17,1,0,0.8,35.3,22105.0,7,41,低风险
7,1,0,1.0,7.4,27368.0,11,49,中风险
3,1,1,0.75,38.4,11579.0,5,31,中风险
12,0,0,0.35,-5.0,18158.0,3,27,低风险
22,0,1,0.75,33.8,11579.0,6,32,中风险
2,0,1,0.45,24.5,22105.0,7,23,高风险
16,0,0,0.75,27.6,22105.0,19,42,中风险
15,1,0,0.1,7.4,28684.0,2,28,中风险
23,1,1,0.35,22.9,15526.0,0,17,中风险
22,0,1,0.0,13.6,19474.0,10,18,高风险
13,1,0,0.2,15.2,27368.0,20,26,中风险
8,1,0,1.0,10.5,28684.0,12,38,中风险
6,0,0,0.25,30.7,6316.0,6,45,中风险
7,0,0,0.3,16.7,20789.0,20,25,中风险
6,1,0,0.15,19.8,15526.0,17,27,高风险
6,1,0,0.45,26.0,14211.0,9,37,中风险
17,1,0,0.15,26.0,20789.0,4,41,中风险
4,0,1,0.0,35.3,11579.0,17,30,高风险
16,1,0,1.0,5.9,20789.0,20,43,中风险
2,0,1,0.7,-5.0,18158.0,15,23,中风险
7,0,0,0.6,33.8,19474.0,3,15,低风险
8,1,0,0.8,7.4,30000.0,5,5,低风险
12,0,0,0.25,18.3,22105.0,16,21,中风险
3,0,1,0.35,22.9,10263.0,3,9,中风险
23,0,1,0.8,33.8,19474.0,17,39,中风险
7,0,0,0.2,2.8,8947.0,3,31,低风险
11,1,0,0.1,-3.4,23421.0,10,42,中风险
7,0,0,0.55,13.6,10263.0,19,39,中风险
19,0,1,0.7,12.1,20789.0,13,37,高风险
9,0,0,0.5,2.8,7632.0,6,6,低风险
21,1,1,0.55,24.5,20789.0,0,9,中风险
10,1,0,0.7,32.2,28684.0,9,37,中风险
10,0,0,0.3,29.1,23421.0,13,13,中风险
23,1,1,0.45,1.2,8947.0,7,28,中风险
11,1,0,0.4,12.1,11579.0,9,43,中风险
5,0,1,0.25,-0.3,8947.0,16,35,中风险
18,0,1,0.0,29.1,28684.0,3,24,高风险
2,0,1,0.9,12.1,23421.0,2,20,中风险
9,1,0,0.75,30.7,24737.0,4,43,低风险
13,0,0,0.3,-3.4,30000.0,16,37,中风险
17,1,0,0.3,7.4,6316.0,4,15,低风险
6,1,0,0.25,10.5,30000.0,5,41,高风险
20,0,1,0.75,21.4,11579.0,11,36,中风险
9,1,0,0.4,-1.9,5000.0,14,47,低风险
8,1,0,0.3,38.4,18158.0,8,47,低风险
13,0,0,0.55,15.2,10263.0,18,24,中风险
6,0,0,0.15,21.4,16842.0,18,45,高风险
7,1,0,0.45,22.9,22105.0,8,40,中风险
4,0,1,0.85,1.2,18158.0,2,37,中风险
7,0,0,0.35,5.9,10263.0,14,28,中风险
1,1,1,0.1,40.0,5000.0,2,14,中风险
9,1,0,0.0,33.8,28684.0,10,41,中风险
1,1,1,0.3,13.6,22105.0,6,21,中风险
4,0,1,0.55,7.4,30000.0,2,34,高风险
9,1,0,0.35,18.3,7632.0,18,50,中风险
19,1,1,1.0,16.7,14211.0,8,44,中风险
17,1,0,0.4,10.5,7632.0,12,22,低风险
1,0,1,0.05,4.3,10263.0,12,42,高风险
21,0,1,0.3,35.3,19474.0,2,9,中风险
7,0,0,0.4,40.0,12895.0,9,14,低风险
13,1,0,0.8,-0.3,22105.0,4,37,低风险
5,1,1,0.85,18.3,5000.0,19,43,中风险
11,1,0,0.95,-1.9,30000.0,10,31,低风险
1,0,1,0.3,29.1,30000.0,0,3,中风险
14,0,0,1.0,26.0,6316.0,4,36,低风险
0,0,1,0.1,38.4,12895.0,10,17,高风险
23,0,1,0.45,19.8,18158.0,20,21,高风险
10,0,0,0.8,1.2,27368.0,12,48,中风险
3,1,1,0.2,18.3,20789.0,4,37,高风险
23,0,1,0.7,40.0,23421.0,10,19,高风险
12,0,0,0.7,32.2,11579.0,13,25,中风险
12,0,0,0.75,40.0,15526.0,5,12,低风险
21,1,1,0.3,-3.4,30000.0,13,44,中风险
18,1,1,0.6,21.4,19474.0,5,45,中风险
4,0,1,0.0,2.8,5000.0,11,12,中风险
13,1,0,0.65,22.9,5000.0,9,18,低风险
16,1,0,0.5,32.2,15526.0,2,33,低风险
7,1,0,0.15,27.6,15526.0,15,32,中风险
17,0,0,0.6,33.8,8947.0,18,26,中风险
1,1,1,0.65,24.5,28684.0,5,14,高风险
16,1,0,0.25,9.0,12895.0,15,17,中风险
14,1,0,0.2,21.4,7632.0,20,31,中风险
17,0,0,0.4,9.0,26053.0,5,17,中风险
3,0,1,0.25,40.0,14211.0,13,30,高风险
12,0,0,0.3,-5.0,22105.0,3,12,中风险
23,0,1,0.75,29.1,7632.0,11,43,中风险
1,1,1,0.2,-3.4,26053.0,6,25,高风险
20,1,1,0.25,-3.4,16842.0,2,12,中风险
23,1,1,0.85,22.9,30000.0,5,28,中风险
10,0,0,0.2,38.4,7632.0,2,33,低风险
19,0,1,0.7,13.6,26053.0,8,40,中风险
2,1,1,0.55,29.1,27368.0,17,39,高风险
5,1,1,0.6,32.2,28684.0,15,34,高风险
7,0,0,0.2,5.9,15526.0,10,36,中风险
7,1,0,0.9,-0.3,23421.0,13,19,低风险
14,0,0,1.0,21.4,12895.0,14,25,中风险
10,1,0,0.5,21.4,30000.0,6,18,中风险
23,1,1,0.95,13.6,30000.0,5,6,中风险
17,1,0,0.55,29.1,24737.0,3,3,低风险
18,0,1,0.55,4.3,27368.0,15,34,中风险
11,0,0,0.25,32.2,6316.0,9,21,中风险
11,1,0,0.1,26.0,19474.0,12,43,中风险
8,1,0,0.45,33.8,14211.0,11,44,中风险
0,0,1,0.5,16.7,28684.0,17,28,高风险
18,0,1,0.85,-5.0,14211.0,8,25,中风险
16,1,0,0.9,18.3,20789.0,17,39,中风险
20,0,1,0.35,5.9,24737.0,18,27,高风险
13,1,0,0.5,2.8,5000.0,1,9,低风险
22,1,1,0.9,-1.9,19474.0,2,12,中风险
9,0,0,0.35,18.3,22105.0,9,11,中风险
2,0,1,0.75,24.5,5000.0,8,18,中风险
10,0,0,0.45,5.9,18158.0,16,36,中风险
1,1,1,0.2,32.2,30000.0,1,26,高风险
11,0,0,1.0,22.9,23421.0,0,32,中风险
4,1,1,0.2,27.6,6316.0,14,54,高风险
16,0,0,1.0,38.4,18158.0,10,26,低风险
18,1,1,0.4,15.2,12895.0,12,42,中风险
20,1,1,0.1,33.8,10263.0,0,26,中风险
11,1,0,0.3,38.4,10263.0,8,26,低风险
1,1,1,0.6,-1.9,12895.0,10,42,中风险
5,1,1,0.65,15.2,14211.0,7,36,中风险
9,1,0,0.85,36.9,19474.0,11,29,低风险
13,0,0,0.0,16.7,15526.0,2,42,中风险
1,0,1,0.25,38.4,24737.0,17,18,高风险
9,1,0,0.2,4.3,7632.0,6,46,低风险
8,1,0,0.8,15.2,20789.0,20,39,中风险
12,1,0,0.65,33.8,7632.0,4,41,低风险
23,0,1,0.0,-1.9,20789.0,5,5,高风险
11,1,0,0.7,19.8,8947.0,19,33,中风险
10,0,0,0.45,2.8,6316.0,15,20,低风险
6,1,0,0.35,1.2,18158.0,1,12,中风险
20,1,1,0.85,40.0,18158.0,17,23,中风险
20,0,1,0.25,24.5,22105.0,4,18,高风险
6,1,0,0.5,10.5,30000.0,9,15,中风险
9,1,0,0.15,24.5,16842.0,9,24,中风险
4,0,1,0.65,30.7,5000.0,19,20,中风险
23,1,1,0.3,22.9,16842.0,9,12,中风险
7,0,0,0.85,2.8,20789.0,0,26,低风险
0,0,1,1.0,13.6,16842.0,2,24,中风险
21,1,1,0.95,40.0,5000.0,4,26,低风险
0,0,1,0.05,27.6,6316.0,18,36,高风险
2,0,1,0.0,5.9,26053.0,2,2,高风险
23,0,1,0.65,1.2,20789.0,19,24,高风险
14,0,0,0.55,40.0,18158.0,9,27,低风险
23,0,1,0.45,10.5,19474.0,14,51,高风险
15,0,0,0.35,24.5,27368.0,11,43,中风险
12,1,0,0.15,26.0,11579.0,11,40,中风险
21,0,1,0.3,13.6,16842.0,17,42,中风险
3,1,1,0.95,18.3,6316.0,20,28,中风险
1,1,1,0.3,4.3,27368.0,3,11,中风险
11,0,0,0.6,13.6,24737.0,0,37,中风险
17,0,0,0.7,18.3,18158.0,13,23,中风险
12,0,0,0.9,38.4,12895.0,4,20,低风险
7,1,0,0.7,-3.4,16842.0,10,50,低风险
2,1,1,0.95,-0.3,15526.0,20,43,中风险
23,0,1,0.9,38.4,27368.0,15,34,中风险
4,0,1,0.95,13.6,7632.0,4,34,中风险
18,1,1,0.4,-5.0,22105.0,1,18,中风险
1,0,1,0.4,-0.3,26053.0,4,6,中风险
1,1,1,0.8,27.6,11579.0,10,28,中风险
1,0,1,0.8,19.8,8947.0,15,35,中风险
8,0,0,0.0,7.4,26053.0,19,27,中风险
17,1,0,0.7,22.9,12895.0,18,45,中风险
13,0,0,0.2,7.4,10263.0,15,38,中风险
14,0,0,0.25,15.2,18158.0,20,51,中风险
12,0,0,0.9,5.9,18158.0,6,35,低风险
17,1,0,1.0,35.3,6316.0,18,50,低风险
12,0,0,0.3,32.2,28684.0,8,22,中风险
14,0,0,0.75,24.5,20789.0,7,13,中风险
14,0,0,0.25,22.9,23421.0,16,50,高风险
2,0,1,0.4,35.3,22105.0,5,23,中风险
20,1,1,0.3,10.5,18158.0,12,39,中风险
11,0,0,0.3,30.7,14211.0,18,45,中风险
6,1,0,0.35,30.7,23421.0,2,24,中风险
1,0,1,0.25,10.5,26053.0,4,31,高风险
5,1,1,0.7,40.0,7632.0,12,39,中风险
8,0,0,0.15,1.2,20789.0,15,19,中风险
19,1,1,0.65,4.3,30000.0,17,35,中风险
6,0,0,0.9,36.9,18158.0,9,28,中风险
7,0,0,0.4,-0.3,6316.0,9,42,低风险
10,0,0,0.65,7.4,28684.0,15,54,中风险
15,1,0,0.1,-1.9,16842.0,19,46,中风险
17,1,0,0.4,30.7,30000.0,6,22,中风险
17,0,0,0.35,5.9,10263.0,7,8,低风险
14,0,0,0.25,26.0,8947.0,19,41,中风险
7,0,0,0.2,24.5,28684.0,9,15,中风险
2,1,1,1.0,27.6,19474.0,14,42,中风险
8,0,0,0.4,24.5,24737.0,2,28,中风险
21,1,1,0.55,1.2,14211.0,8,20,中风险
18,0,1,0.35,21.4,16842.0,19,30,中风险
1,1,1,0.7,24.5,15526.0,8,34,中风险
21,1,1,0.5,38.4,20789.0,17,45,中风险
17,1,0,0.4,10.5,26053.0,9,43,中风险
3,0,1,0.25,29.1,19474.0,8,23,高风险
20,0,1,0.3,10.5,30000.0,8,9,中风险
3,1,1,0.05,33.8,30000.0,20,33,高风险
6,1,0,1.0,13.6,20789.0,18,30,中风险
11,0,0,0.85,15.2,20789.0,0,14,中风险
5,0,1,0.8,-1.9,12895.0,5,17,中风险
2,1,1,0.6,-1.9,8947.0,10,31,中风险
13,0,0,0.25,36.9,12895.0,15,30,中风险
16,0,0,0.05,32.2,27368.0,7,31,中风险
2,0,1,0.05,10.5,7632.0,1,12,中风险
3,1,1,0.2,13.6,11579.0,0,35,中风险
8,1,0,1.0,9.0,30000.0,16,22,中风险
16,1,0,0.65,32.2,12895.0,3,41,低风险
3,0,1,0.95,18.3,5000.0,2,29,中风险
13,0,0,0.9,2.8,7632.0,13,41,低风险
22,0,1,0.05,40.0,15526.0,10,34,高风险
3,0,1,0.35,27.6,12895.0,3,29,高风险
22,0,1,1.0,10.5,12895.0,1,40,中风险
9,1,0,0.4,16.7,14211.0,16,21,中风险
11,0,0,0.7,-0.3,19474.0,18,35,中风险
21,0,1,0.45,32.2,30000.0,20,20,高风险
12,1,0,0.15,1.2,11579.0,5,18,低风险
20,1,1,0.05,35.3,26053.0,19,33,高风险
13,1,0,0.85,22.9,5000.0,2,7,低风险
4,1,1,0.15,15.2,8947.0,6,45,高风险
1,1,1,0.9,16.7,19474.0,3,17,中风险
4,1,1,0.35,22.9,6316.0,20,56,高风险
13,0,0,0.05,2.8,30000.0,5,37,中风险
21,0,1,0.65,22.9,24737.0,17,32,高风险
13,0,0,0.15,32.2,6316.0,7,14,中风险
0,1,1,0.05,40.0,18158.0,9,27,中风险
19,1,1,0.25,1.2,19474.0,1,24,中风险
4,1,1,0.55,26.0,18158.0,14,14,中风险
8,0,0,0.8,15.2,6316.0,19,37,中风险
21,0,1,0.8,-0.3,22105.0,11,13,中风险
15,0,0,0.0,35.3,14211.0,4,16,中风险
18,0,1,0.75,30.7,18158.0,2,6,中风险
9,0,0,0.2,-3.4,14211.0,8,41,中风险
11,0,0,0.35,9.0,16842.0,14,34,中风险
3,1,1,0.45,1.2,15526.0,18,44,中风险
19,1,1,0.35,30.7,30000.0,2,21,中风险
22,0,1,0.8,9.0,23421.0,13,48,高风险
13,0,0,0.7,1.2,8947.0,0,23,低风险
3,0,1,0.95,18.3,28684.0,14,27,高风险
10,0,0,0.15,4.3,24737.0,9,45,中风险
22,0,1,0.5,12.1,18158.0,6,24,中风险
4,0,1,1.0,-1.9,14211.0,6,39,中风险
22,0,1,0.45,16.7,5000.0,2,26,中风险
22,0,1,0.4,4.3,28684.0,0,31,中风险
22,1,1,0.5,12.1,7632.0,1,19,中风险
5,0,1,0.7,4.3,20789.0,5,29,中风险
20,1,1,0.35,9.0,6316.0,19,20,中风险
8,1,0,0.85,7.4,8947.0,19,30,低风险
19,0,1,0.35,36.9,8947.0,0,40,中风险
10,0,0,0.8,15.2,16842.0,14,35,中风险
22,1,1,0.5,2.8,19474.0,15,23,中风险
19,1,1,0.8,9.0,30000.0,2,7,中风险
1,1,1,0.55,24.5,30000.0,1,41,高风险
12,1,0,0.4,10.5,18158.0,13,14,低风险
1,0,1,1.0,40.0,14211.0,9,41,中风险
1,1,1,0.45,26.0,7632.0,12,24,中风险
2,0,1,0.35,12.1,15526.0,15,32,高风险
21,1,1,0.1,-1.9,23421.0,3,6,中风险
1,0,1,0.55,36.9,24737.0,6,26,中风险
23,0,1,0.4,2.8,5000.0,7,24,中风险
11,1,0,0.3,-1.9,5000.0,3,7,低风险
11,1,0,0.3,16.7,23421.0,1,35,中风险
12,1,0,0.8,4.3,11579.0,19,19,低风险
6,1,0,0.2,13.6,11579.0,18,21,高风险
4,1,1,0.85,10.5,26053.0,15,18,中风险
15,1,0,0.65,15.2,5000.0,20,59,中风险
15,0,0,0.85,38.4,16842.0,2,25,低风险
11,0,0,0.15,32.2,24737.0,14,14,中风险
19,0,1,0.35,30.7,26053.0,2,33,中风险
23,1,1,0.3,1.2,23421.0,2,33,中风险
17,0,0,0.5,35.3,6316.0,1,1,低风险
17,1,0,0.9,40.0,20789.0,17,17,低风险
7,1,0,0.4,33.8,18158.0,17,31,中风险
10,1,0,1.0,21.4,23421.0,15,41,中风险
12,1,0,0.25,16.7,20789.0,1,7,中风险
15,1,0,0.4,5.9,11579.0,0,29,低风险
16,1,0,0.35,27.6,18158.0,15,37,中风险
7,1,0,0.1,19.8,14211.0,4,17,中风险
23,0,1,0.75,5.9,11579.0,2,13,中风险
1,0,1,1.0,40.0,11579.0,20,58,中风险
12,1,0,0.55,36.9,26053.0,3,29,低风险
17,1,0,0.4,-5.0,18158.0,1,39,低风险
9,0,0,0.25,2.8,22105.0,12,40,中风险
13,0,0,0.95,19.8,12895.0,6,37,中风险
23,0,1,0.95,16.7,7632.0,9,32,中风险
10,0,0,0.05,15.2,27368.0,9,27,中风险
17,0,0,0.4,24.5,27368.0,9,11,中风险
11,0,0,0.05,16.7,26053.0,20,48,高风险
4,1,1,0.8,2.8,28684.0,19,47,中风险
14,1,0,0.15,18.3,28684.0,13,49,中风险
16,1,0,0.0,13.6,18158.0,14,46,中风险
2,1,1,0.05,-3.4,10263.0,7,32,中风险
22,1,1,0.3,30.7,5000.0,12,38,中风险
18,1,1,0.9,16.7,23421.0,13,37,中风险
3,1,1,0.55,-5.0,10263.0,1,30,中风险
3,1,1,0.85,10.5,19474.0,4,15,中风险
17,1,0,0.35,22.9,26053.0,1,15,中风险
6,0,0,0.05,-1.9,10263.0,17,44,高风险
16,0,0,0.5,7.4,20789.0,13,16,中风险
7,1,0,0.6,26.0,22105.0,8,41,中风险
18,0,1,0.85,32.2,14211.0,4,30,中风险
20,1,1,0.85,26.0,12895.0,3,33,中风险
5,0,1,0.3,10.5,16842.0,16,32,高风险
11,1,0,0.9,30.7,10263.0,8,19,低风险
12,1,0,0.85,9.0,23421.0,10,36,中风险
19,0,1,0.7,-0.3,26053.0,18,56,高风险
13,1,0,0.25,40.0,27368.0,16,51,中风险
17,0,0,0.4,19.8,14211.0,2,33,中风险
3,1,1,0.55,7.4,16842.0,20,48,高风险
14,1,0,0.15,-1.9,22105.0,11,46,中风险
7,0,0,0.7,30.7,11579.0,1,5,低风险
9,1,0,0.5,-0.3,30000.0,14,39,中风险
19,1,1,0.35,19.8,8947.0,19,38,中风险
